date,maxtemp_c,mintemp_c,avgtemp_c,city,region,country,lat,lon,weekday,day_num,month_num,month,year,week,alpha-3,continent
2023-08-26,26.7,19.8,22.8,Berlin,Berlin,Germany,52.52,13.4,saturday ,26,8,August   ,2023,34,DEU,Europe
2023-08-27,22.8,17.9,20.1,Berlin,Berlin,Germany,52.52,13.4,sunday   ,27,8,August   ,2023,35,DEU,Europe
2023-08-28,21.5,14.6,17.8,Berlin,Berlin,Germany,52.52,13.4,monday   ,28,8,August   ,2023,35,DEU,Europe
2023-08-29,16.3,13.7,14.4,Berlin,Berlin,Germany,52.52,13.4,tuesday  ,29,8,August   ,2023,35,DEU,Europe
2023-08-30,21.2,12.9,16.0,Berlin,Berlin,Germany,52.52,13.4,wednesday,30,8,August   ,2023,35,DEU,Europe
2023-08-31,19.3,13.8,16.3,Berlin,Berlin,Germany,52.52,13.4,thursday ,31,8,August   ,2023,35,DEU,Europe
2023-09-01,20.6,12.2,16.1,Berlin,Berlin,Germany,52.52,13.4,friday   ,1,9,September,2023,35,DEU,Europe
2023-09-02,22.7,14.2,18.4,Berlin,Berlin,Germany,52.52,13.4,saturday ,2,9,September,2023,35,DEU,Europe
2023-09-03,22.6,15.8,18.9,Berlin,Berlin,Germany,52.52,13.4,sunday   ,3,9,September,2023,36,DEU,Europe
2023-09-04,25.9,14.0,19.9,Berlin,Berlin,Germany,52.52,13.4,monday   ,4,9,September,2023,36,DEU,Europe
2023-09-05,28.3,17.0,22.4,Berlin,Berlin,Germany,52.52,13.4,tuesday  ,5,9,September,2023,36,DEU,Europe
2023-09-06,29.4,17.4,23.1,Berlin,Berlin,Germany,52.52,13.4,wednesday,6,9,September,2023,36,DEU,Europe
2023-09-07,29.5,17.5,23.2,Berlin,Berlin,Germany,52.52,13.4,thursday ,7,9,September,2023,36,DEU,Europe
2023-09-08,30.2,17.4,23.5,Berlin,Berlin,Germany,52.52,13.4,friday   ,8,9,September,2023,36,DEU,Europe
2023-09-09,31.4,18.0,24.3,Berlin,Berlin,Germany,52.52,13.4,saturday ,9,9,September,2023,36,DEU,Europe
2023-09-10,30.5,18.8,24.4,Berlin,Berlin,Germany,52.52,13.4,sunday   ,10,9,September,2023,37,DEU,Europe
2023-09-11,30.4,19.9,25.1,Berlin,Berlin,Germany,52.52,13.4,monday   ,11,9,September,2023,37,DEU,Europe
2023-09-12,28.6,19.9,23.3,Berlin,Berlin,Germany,52.52,13.4,tuesday  ,12,9,September,2023,37,DEU,Europe
2023-09-13,20.1,12.6,17.0,Berlin,Berlin,Germany,52.52,13.4,wednesday,13,9,September,2023,37,DEU,Europe
2023-09-14,20.6,10.7,15.6,Berlin,Berlin,Germany,52.52,13.4,thursday ,14,9,September,2023,37,DEU,Europe
2023-09-15,24.4,13.1,18.5,Berlin,Berlin,Germany,52.52,13.4,friday   ,15,9,September,2023,37,DEU,Europe
2023-09-16,27.3,14.6,20.7,Berlin,Berlin,Germany,52.52,13.4,saturday ,16,9,September,2023,37,DEU,Europe
2023-09-17,27.1,16.7,21.6,Berlin,Berlin,Germany,52.52,13.4,sunday   ,17,9,September,2023,38,DEU,Europe
2023-09-18,28.5,18.3,23.1,Berlin,Berlin,Germany,52.52,13.4,monday   ,18,9,September,2023,38,DEU,Europe
2023-09-19,21.2,17.0,19.0,Berlin,Berlin,Germany,52.52,13.4,tuesday  ,19,9,September,2023,38,DEU,Europe
2023-09-20,25.3,15.9,19.9,Berlin,Berlin,Germany,52.52,13.4,wednesday,20,9,September,2023,38,DEU,Europe
2023-09-21,27.4,16.6,21.5,Berlin,Berlin,Germany,52.52,13.4,thursday ,21,9,September,2023,38,DEU,Europe
2023-09-22,20.0,15.4,17.9,Berlin,Berlin,Germany,52.52,13.4,friday   ,22,9,September,2023,38,DEU,Europe
2023-09-23,20.3,13.2,16.3,Berlin,Berlin,Germany,52.52,13.4,saturday ,23,9,September,2023,38,DEU,Europe
2023-09-24,20.6,11.0,15.8,Berlin,Berlin,Germany,52.52,13.4,sunday   ,24,9,September,2023,39,DEU,Europe
2023-09-25,22.6,11.6,16.7,Berlin,Berlin,Germany,52.52,13.4,monday   ,25,9,September,2023,39,DEU,Europe
2023-09-26,26.0,14.5,20.1,Berlin,Berlin,Germany,52.52,13.4,tuesday  ,26,9,September,2023,39,DEU,Europe
2023-09-27,26.4,17.1,21.5,Berlin,Berlin,Germany,52.52,13.4,wednesday,27,9,September,2023,39,DEU,Europe
2023-09-28,27.0,17.0,21.2,Berlin,Berlin,Germany,52.52,13.4,thursday ,28,9,September,2023,39,DEU,Europe
2023-09-29,26.0,17.7,20.8,Berlin,Berlin,Germany,52.52,13.4,friday   ,29,9,September,2023,39,DEU,Europe
2023-09-30,20.0,12.6,16.5,Berlin,Berlin,Germany,52.52,13.4,saturday ,30,9,September,2023,39,DEU,Europe
2023-10-01,20.2,13.7,16.4,Berlin,Berlin,Germany,52.52,13.4,sunday   ,1,10,October  ,2023,40,DEU,Europe
2023-10-02,25.1,16.1,20.2,Berlin,Berlin,Germany,52.52,13.4,monday   ,2,10,October  ,2023,40,DEU,Europe
2023-10-03,27.0,13.6,19.8,Berlin,Berlin,Germany,52.52,13.4,tuesday  ,3,10,October  ,2023,40,DEU,Europe
2023-10-04,18.1,12.0,14.4,Berlin,Berlin,Germany,52.52,13.4,wednesday,4,10,October  ,2023,40,DEU,Europe
2023-10-05,17.2,11.7,14.0,Berlin,Berlin,Germany,52.52,13.4,thursday ,5,10,October  ,2023,40,DEU,Europe
2023-10-06,19.8,12.4,16.1,Berlin,Berlin,Germany,52.52,13.4,friday   ,6,10,October  ,2023,40,DEU,Europe
2023-10-07,17.0,10.7,14.7,Berlin,Berlin,Germany,52.52,13.4,saturday ,7,10,October  ,2023,40,DEU,Europe
2023-10-08,14.1,8.5,11.2,Berlin,Berlin,Germany,52.52,13.4,sunday   ,8,10,October  ,2023,41,DEU,Europe
2023-10-09,14.2,7.6,10.4,Berlin,Berlin,Germany,52.52,13.4,monday   ,9,10,October  ,2023,41,DEU,Europe
2023-10-10,16.2,13.4,14.8,Berlin,Berlin,Germany,52.52,13.4,tuesday  ,10,10,October  ,2023,41,DEU,Europe
2023-10-11,22.9,14.4,18.5,Berlin,Berlin,Germany,52.52,13.4,wednesday,11,10,October  ,2023,41,DEU,Europe
2023-10-12,19.4,13.0,14.6,Berlin,Berlin,Germany,52.52,13.4,thursday ,12,10,October  ,2023,41,DEU,Europe
2023-10-13,20.5,14.0,17.1,Berlin,Berlin,Germany,52.52,13.4,friday   ,13,10,October  ,2023,41,DEU,Europe
2023-10-14,21.4,9.1,15.0,Berlin,Berlin,Germany,52.52,13.4,saturday ,14,10,October  ,2023,41,DEU,Europe
2023-10-15,11.4,7.0,8.6,Berlin,Berlin,Germany,52.52,13.4,sunday   ,15,10,October  ,2023,42,DEU,Europe
2023-10-16,11.1,4.8,8.1,Berlin,Berlin,Germany,52.52,13.4,monday   ,16,10,October  ,2023,42,DEU,Europe
2023-10-17,12.0,5.9,8.5,Berlin,Berlin,Germany,52.52,13.4,tuesday  ,17,10,October  ,2023,42,DEU,Europe
2023-10-18,13.8,5.6,9.1,Berlin,Berlin,Germany,52.52,13.4,wednesday,18,10,October  ,2023,42,DEU,Europe
2023-10-19,8.3,7.1,7.6,Berlin,Berlin,Germany,52.52,13.4,thursday ,19,10,October  ,2023,42,DEU,Europe
2023-10-20,7.7,6.2,6.7,Berlin,Berlin,Germany,52.52,13.4,friday   ,20,10,October  ,2023,42,DEU,Europe
2023-10-21,16.2,7.0,10.8,Berlin,Berlin,Germany,52.52,13.4,saturday ,21,10,October  ,2023,42,DEU,Europe
2023-10-22,16.3,10.5,13.2,Berlin,Berlin,Germany,52.52,13.4,sunday   ,22,10,October  ,2023,43,DEU,Europe
2023-10-23,15.2,8.6,11.8,Berlin,Berlin,Germany,52.52,13.4,monday   ,23,10,October  ,2023,43,DEU,Europe
2023-10-24,13.2,10.5,11.6,Berlin,Berlin,Germany,52.52,13.4,tuesday  ,24,10,October  ,2023,43,DEU,Europe
2023-10-25,14.0,10.2,11.8,Berlin,Berlin,Germany,52.52,13.4,wednesday,25,10,October  ,2023,43,DEU,Europe
2023-10-26,12.6,9.9,11.1,Berlin,Berlin,Germany,52.52,13.4,thursday ,26,10,October  ,2023,43,DEU,Europe
2023-10-27,11.8,9.2,10.3,Berlin,Berlin,Germany,52.52,13.4,friday   ,27,10,October  ,2023,43,DEU,Europe
2023-10-28,13.4,9.4,10.8,Berlin,Berlin,Germany,52.52,13.4,saturday ,28,10,October  ,2023,43,DEU,Europe
2023-10-29,14.2,8.5,11.2,Berlin,Berlin,Germany,52.52,13.4,sunday   ,29,10,October  ,2023,44,DEU,Europe
2023-10-30,14.0,10.0,12.2,Berlin,Berlin,Germany,52.52,13.4,monday   ,30,10,October  ,2023,44,DEU,Europe
2023-10-31,12.4,9.2,11.4,Berlin,Berlin,Germany,52.52,13.4,tuesday  ,31,10,October  ,2023,44,DEU,Europe
2023-11-01,14.6,7.1,10.6,Berlin,Berlin,Germany,52.52,13.4,wednesday,1,11,November ,2023,44,DEU,Europe
2023-11-02,14.9,8.9,12.0,Berlin,Berlin,Germany,52.52,13.4,thursday ,2,11,November ,2023,44,DEU,Europe
2023-11-03,11.7,8.0,9.9,Berlin,Berlin,Germany,52.52,13.4,friday   ,3,11,November ,2023,44,DEU,Europe
2023-11-04,11.7,6.5,8.8,Berlin,Berlin,Germany,52.52,13.4,saturday ,4,11,November ,2023,44,DEU,Europe
2023-11-05,11.4,8.0,9.8,Berlin,Berlin,Germany,52.52,13.4,sunday   ,5,11,November ,2023,45,DEU,Europe
2023-11-06,11.7,9.8,10.7,Berlin,Berlin,Germany,52.52,13.4,monday   ,6,11,November ,2023,45,DEU,Europe
2023-11-07,11.8,8.3,9.9,Berlin,Berlin,Germany,52.52,13.4,tuesday  ,7,11,November ,2023,45,DEU,Europe
2023-11-08,10.7,7.8,9.1,Berlin,Berlin,Germany,52.52,13.4,wednesday,8,11,November ,2023,45,DEU,Europe
2023-11-09,11.2,7.3,9.0,Berlin,Berlin,Germany,52.52,13.4,thursday ,9,11,November ,2023,45,DEU,Europe
2023-11-10,11.4,6.6,9.5,Berlin,Berlin,Germany,52.52,13.4,friday   ,10,11,November ,2023,45,DEU,Europe
2023-11-11,8.2,5.7,7.1,Berlin,Berlin,Germany,52.52,13.4,saturday ,11,11,November ,2023,45,DEU,Europe
2023-11-12,8.5,4.6,6.5,Berlin,Berlin,Germany,52.52,13.4,sunday   ,12,11,November ,2023,46,DEU,Europe
2023-11-13,10.6,4.4,7.0,Berlin,Berlin,Germany,52.52,13.4,monday   ,13,11,November ,2023,46,DEU,Europe
2023-11-14,11.3,9.4,10.5,Berlin,Berlin,Germany,52.52,13.4,tuesday  ,14,11,November ,2023,46,DEU,Europe
2023-11-15,9.7,5.4,7.3,Berlin,Berlin,Germany,52.52,13.4,wednesday,15,11,November ,2023,46,DEU,Europe
2023-11-16,8.3,5.7,7.1,Berlin,Berlin,Germany,52.52,13.4,thursday ,16,11,November ,2023,46,DEU,Europe
2023-11-17,5.4,2.5,4.4,Berlin,Berlin,Germany,52.52,13.4,friday   ,17,11,November ,2023,46,DEU,Europe
2023-11-18,6.1,2.3,4.2,Berlin,Berlin,Germany,52.52,13.4,saturday ,18,11,November ,2023,46,DEU,Europe
2023-11-19,10.6,4.4,7.7,Berlin,Berlin,Germany,52.52,13.4,sunday   ,19,11,November ,2023,47,DEU,Europe
